order_id,product_id,quantity,unit_price,line_total,discount_percent
ORD00002547,PROD000016,6,213.77,1282.62,10
ORD00002547,PROD000459,5,330.22,1651.1,5
ORD00002548,PROD000249,7,480.03,3360.21,15
ORD00002548,PROD000410,7,196.72,1377.04,10
ORD00002548,PROD000443,9,413.39,3720.51,20
ORD00002549,PROD000328,7,240.79,1685.53,15
ORD00002550,PROD000445,9,321.0,2889.0,10
ORD00002550,PROD000160,8,488.6,3908.8,10
ORD00002550,PROD000087,5,307.68,1538.4,20
ORD00002551,PROD000472,3,156.81,470.43,10
ORD00002551,PROD000295,5,492.17,2460.85,15
ORD00002552,PROD000227,3,21.25,63.75,5
ORD00002552,PROD000377,8,69.52,556.16,0
ORD00002552,PROD000039,2,39.05,78.1,15
ORD00002552,PROD000294,9,288.29,2594.61,0
ORD00002552,PROD000261,5,461.76,2308.8,10
ORD00002553,PROD000397,1,410.77,410.77,0
ORD00002553,PROD000112,10,135.8,1358.0,0
ORD00002553,PROD000401,5,432.78,2163.9,10
ORD00002554,PROD000157,10,419.31,4193.1,10
ORD00002555,PROD000104,1,325.22,325.22,10
ORD00002555,PROD000485,10,285.84,2858.4,20
ORD00002556,PROD000196,3,71.66,214.98,0
ORD00002556,PROD000103,9,413.8,3724.2,20
ORD00002557,PROD000213,8,397.49,3179.92,20
ORD00002557,PROD000446,8,163.93,1311.44,15
ORD00002557,PROD000469,7,378.76,2651.32,5
ORD00002557,PROD000373,4,350.9,1403.6,10
ORD00002558,PROD000416,6,197.52,1185.12,20
ORD00002558,PROD000016,1,213.77,213.77,5
ORD00002559,PROD000213,9,397.49,3577.41,5
ORD00002559,PROD000130,5,104.51,522.55,5
ORD00002559,PROD000035,4,441.02,1764.08,20
ORD00002559,PROD000283,9,352.9,3176.1,10
ORD00002559,PROD000199,6,466.1,2796.6,15
ORD00002560,PROD000419,5,97.34,486.7,10
ORD00002560,PROD000259,2,163.69,327.38,15
ORD00002561,PROD000464,9,481.76,4335.84,0
ORD00002562,PROD000013,8,430.2,3441.6,0
ORD00002562,PROD000275,6,55.21,331.26,10
ORD00002562,PROD000367,1,344.72,344.72,20
ORD00002562,PROD000256,1,498.27,498.27,0
ORD00002563,PROD000487,4,466.91,1867.64,5
ORD00002563,PROD000255,2,53.67,107.34,15
ORD00002564,PROD000492,6,83.15,498.9,15
ORD00002564,PROD000258,6,27.0,162.0,5
ORD00002564,PROD000174,9,177.04,1593.36,10
ORD00002565,PROD000059,2,407.12,814.24,20
ORD00002565,PROD000472,5,156.81,784.05,15
ORD00002565,PROD000101,4,213.83,855.32,5
ORD00002566,PROD000190,5,57.52,287.6,15
ORD00002566,PROD000433,9,133.0,1197.0,0
ORD00002566,PROD000117,7,254.17,1779.19,15
ORD00002566,PROD000494,8,223.66,1789.28,0
ORD00002567,PROD000006,10,424.07,4240.7,0
ORD00002568,PROD000143,10,116.53,1165.3,5
ORD00002568,PROD000238,7,204.43,1431.01,15
ORD00002568,PROD000496,10,458.98,4589.8,0
ORD00002568,PROD000101,3,213.83,641.49,10
ORD00002569,PROD000321,1,213.14,213.14,20
ORD00002570,PROD000156,2,130.87,261.74,10
ORD00002570,PROD000061,2,23.32,46.64,0
ORD00002571,PROD000146,8,492.75,3942.0,5
ORD00002571,PROD000164,9,95.02,855.18,0
ORD00002571,PROD000124,7,263.55,1844.85,5
ORD00002571,PROD000193,7,311.14,2177.98,5
ORD00002571,PROD000165,3,404.78,1214.34,5
ORD00002572,PROD000308,2,69.41,138.82,15
ORD00002573,PROD000142,2,131.25,262.5,0
ORD00002574,PROD000368,5,438.66,2193.3,20
ORD00002574,PROD000453,5,139.84,699.2,20
ORD00002575,PROD000410,1,196.72,196.72,5
ORD00002575,PROD000499,4,322.98,1291.92,5
ORD00002575,PROD000296,5,63.92,319.6,10
ORD00002575,PROD000189,9,195.59,1760.31,15
ORD00002576,PROD000148,10,440.86,4408.6,5
ORD00002576,PROD000277,3,121.28,363.84,10
ORD00002576,PROD000453,1,139.84,139.84,0
ORD00002576,PROD000300,1,298.58,298.58,15
ORD00002577,PROD000378,2,211.92,423.84,5
ORD00002577,PROD000048,2,93.37,186.74,10
ORD00002577,PROD000375,5,394.34,1971.7,5
ORD00002578,PROD000418,6,483.5,2901.0,15
ORD00002578,PROD000104,6,325.22,1951.32,0
ORD00002578,PROD000020,4,319.61,1278.44,20
ORD00002579,PROD000086,5,426.1,2130.5,15
ORD00002579,PROD000177,7,354.49,2481.43,10
ORD00002579,PROD000188,3,21.8,65.4,15
ORD00002579,PROD000228,4,489.76,1959.04,15
ORD00002580,PROD000284,9,25.35,228.15,15
ORD00002581,PROD000313,9,349.31,3143.79,5
ORD00002581,PROD000461,9,391.4,3522.6,10
ORD00002581,PROD000155,8,257.7,2061.6,10
ORD00002582,PROD000214,1,255.88,255.88,10
ORD00002582,PROD000371,6,223.69,1342.14,15
ORD00002583,PROD000446,6,163.93,983.58,15
ORD00002583,PROD000317,1,138.7,138.7,0
ORD00002583,PROD000384,7,274.61,1922.27,0
ORD00002583,PROD000211,1,70.17,70.17,5
ORD00002583,PROD000270,9,383.43,3450.87,20
ORD00002584,PROD000244,7,185.59,1299.13,5
ORD00002584,PROD000387,6,477.48,2864.88,0
ORD00002584,PROD000244,3,185.59,556.77,20
ORD00002585,PROD000364,8,449.82,3598.56,10
ORD00002585,PROD000128,5,495.33,2476.65,15
ORD00002585,PROD000255,8,53.67,429.36,15
ORD00002585,PROD000150,1,279.36,279.36,5
ORD00002586,PROD000280,5,437.62,2188.1,5
ORD00002586,PROD000278,1,24.28,24.28,5
ORD00002586,PROD000326,8,236.01,1888.08,15
ORD00002587,PROD000261,6,461.76,2770.56,15
ORD00002587,PROD000306,9,215.86,1942.74,0
ORD00002587,PROD000497,8,294.62,2356.96,10
ORD00002588,PROD000294,7,288.29,2018.03,15
ORD00002588,PROD000129,5,128.28,641.4,0
ORD00002589,PROD000368,4,438.66,1754.64,5
ORD00002589,PROD000291,8,421.47,3371.76,5
ORD00002589,PROD000411,5,251.86,1259.3,10
ORD00002589,PROD000214,2,255.88,511.76,0
ORD00002589,PROD000078,4,355.66,1422.64,5
ORD00002590,PROD000305,4,104.49,417.96,10
ORD00002591,PROD000343,9,263.8,2374.2,5
ORD00002592,PROD000238,10,204.43,2044.3,15
ORD00002592,PROD000060,5,104.75,523.75,15
ORD00002592,PROD000313,3,349.31,1047.93,15
ORD00002593,PROD000089,9,417.36,3756.24,20
ORD00002593,PROD000190,6,57.52,345.12,10
ORD00002593,PROD000456,5,137.49,687.45,15
ORD00002593,PROD000215,1,404.8,404.8,10
ORD00002594,PROD000322,9,80.08,720.72,0
ORD00002594,PROD000172,1,240.8,240.8,20
ORD00002594,PROD000469,4,378.76,1515.04,10
ORD00002595,PROD000229,6,168.9,1013.4,10
ORD00002595,PROD000152,1,275.31,275.31,10
ORD00002595,PROD000494,1,223.66,223.66,5
ORD00002595,PROD000028,8,215.34,1722.72,5
ORD00002595,PROD000212,4,297.02,1188.08,20
ORD00002596,PROD000296,3,63.92,191.76,0
ORD00002596,PROD000462,5,315.83,1579.15,10
ORD00002596,PROD000422,6,477.15,2862.9,0
ORD00002596,PROD000222,6,486.96,2921.76,10
ORD00002596,PROD000191,5,322.24,1611.2,15
ORD00002597,PROD000301,9,25.35,228.15,15
ORD00002598,PROD000333,3,434.67,1304.01,5
ORD00002598,PROD000228,2,489.76,979.52,15
ORD00002599,PROD000042,10,145.9,1459.0,5
ORD00002599,PROD000151,8,413.35,3306.8,20
ORD00002600,PROD000096,9,173.53,1561.77,20
ORD00002600,PROD000145,9,483.62,4352.58,20
ORD00002600,PROD000222,8,486.96,3895.68,5
ORD00002600,PROD000120,4,361.5,1446.0,15
ORD00002600,PROD000241,6,203.91,1223.46,0
ORD00002601,PROD000005,5,409.78,2048.9,10
ORD00002601,PROD000019,2,99.06,198.12,0
ORD00002602,PROD000186,5,320.36,1601.8,5
ORD00002602,PROD000246,9,175.27,1577.43,15
ORD00002602,PROD000441,4,314.96,1259.84,15
ORD00002602,PROD000425,2,437.09,874.18,0
ORD00002602,PROD000213,3,397.49,1192.47,0
ORD00002603,PROD000187,9,327.51,2947.59,10
ORD00002603,PROD000334,3,110.13,330.39,0
ORD00002604,PROD000317,10,138.7,1387.0,10
ORD00002604,PROD000405,7,43.63,305.41,15
ORD00002604,PROD000457,1,24.26,24.26,0
ORD00002605,PROD000096,8,173.53,1388.24,20
ORD00002605,PROD000381,2,464.32,928.64,15
ORD00002605,PROD000012,1,191.39,191.39,15
ORD00002605,PROD000006,10,424.07,4240.7,15
ORD00002605,PROD000477,6,344.32,2065.92,15
ORD00002606,PROD000401,8,432.78,3462.24,20
ORD00002607,PROD000097,8,463.82,3710.56,10
ORD00002607,PROD000423,10,486.23,4862.3,5
ORD00002607,PROD000128,9,495.33,4457.97,15
ORD00002607,PROD000214,5,255.88,1279.4,15
ORD00002607,PROD000247,1,313.66,313.66,5
ORD00002608,PROD000441,3,314.96,944.88,5
ORD00002608,PROD000192,8,314.07,2512.56,20
ORD00002608,PROD000342,10,381.06,3810.6,5
ORD00002608,PROD000050,9,329.93,2969.37,5
ORD00002608,PROD000499,2,322.98,645.96,0
ORD00002609,PROD000245,9,243.91,2195.19,20
ORD00002610,PROD000345,3,452.4,1357.2,10
ORD00002610,PROD000193,3,311.14,933.42,5
ORD00002611,PROD000296,5,63.92,319.6,0
ORD00002611,PROD000336,1,85.77,85.77,10
ORD00002611,PROD000035,6,441.02,2646.12,5
ORD00002611,PROD000192,3,314.07,942.21,5
ORD00002612,PROD000230,2,148.56,297.12,0
ORD00002612,PROD000030,5,482.44,2412.2,10
ORD00002613,PROD000419,6,97.34,584.04,20
ORD00002613,PROD000473,7,26.31,184.17,10
ORD00002614,PROD000116,5,73.11,365.55,20
ORD00002615,PROD000328,9,240.79,2167.11,15
ORD00002615,PROD000330,5,342.52,1712.6,0
ORD00002615,PROD000067,8,489.19,3913.52,20
ORD00002615,PROD000310,5,399.91,1999.55,0
ORD00002616,PROD000244,9,185.59,1670.31,10
ORD00002616,PROD000218,9,399.43,3594.87,20
ORD00002616,PROD000440,5,420.83,2104.15,0
ORD00002617,PROD000499,1,322.98,322.98,0
ORD00002617,PROD000236,10,494.9,4949.0,0
ORD00002617,PROD000433,4,133.0,532.0,15
ORD00002617,PROD000179,9,243.27,2189.43,5
ORD00002617,PROD000024,10,209.41,2094.1,10
ORD00002618,PROD000307,3,59.66,178.98,0
ORD00002618,PROD000030,3,482.44,1447.32,0
ORD00002619,PROD000378,8,211.92,1695.36,15
ORD00002619,PROD000345,1,452.4,452.4,20
ORD00002620,PROD000005,4,409.78,1639.12,20
ORD00002620,PROD000016,9,213.77,1923.93,15
ORD00002620,PROD000370,1,283.03,283.03,5
ORD00002620,PROD000394,10,138.64,1386.4,20
ORD00002620,PROD000046,6,258.17,1549.02,10
ORD00002621,PROD000185,6,197.34,1184.04,20
ORD00002622,PROD000216,5,320.23,1601.15,10
ORD00002622,PROD000325,4,316.85,1267.4,15
ORD00002622,PROD000493,7,78.05,546.35,20
ORD00002622,PROD000417,2,416.88,833.76,0
ORD00002622,PROD000416,1,197.52,197.52,5
ORD00002623,PROD000026,3,333.85,1001.55,20
ORD00002624,PROD000316,5,281.45,1407.25,20
ORD00002624,PROD000089,2,417.36,834.72,0
ORD00002624,PROD000381,10,464.32,4643.2,15
ORD00002625,PROD000478,3,385.0,1155.0,15
ORD00002625,PROD000088,2,373.44,746.88,0
ORD00002625,PROD000303,3,444.35,1333.05,5
ORD00002626,PROD000150,4,279.36,1117.44,0
ORD00002626,PROD000154,9,208.34,1875.06,5
ORD00002626,PROD000040,8,176.3,1410.4,20
ORD00002627,PROD000027,8,384.69,3077.52,20
ORD00002627,PROD000125,10,14.74,147.4,5
ORD00002627,PROD000055,9,191.58,1724.22,0
ORD00002627,PROD000495,5,446.01,2230.05,0
ORD00002628,PROD000097,6,463.82,2782.92,20
ORD00002628,PROD000387,1,477.48,477.48,0
ORD00002628,PROD000034,3,347.28,1041.84,10
ORD00002628,PROD000367,2,344.72,689.44,10
ORD00002628,PROD000308,1,69.41,69.41,15
ORD00002629,PROD000245,5,243.91,1219.55,10
ORD00002629,PROD000022,2,72.33,144.66,5
ORD00002629,PROD000333,8,434.67,3477.36,0
ORD00002630,PROD000448,4,241.83,967.32,10
ORD00002630,PROD000294,8,288.29,2306.32,5
ORD00002631,PROD000210,9,418.91,3770.19,15
ORD00002631,PROD000319,5,315.55,1577.75,10
ORD00002631,PROD000393,3,276.21,828.63,5
ORD00002631,PROD000062,4,24.43,97.72,5
ORD00002631,PROD000307,9,59.66,536.94,0
ORD00002632,PROD000272,6,314.09,1884.54,0
ORD00002633,PROD000385,6,355.21,2131.26,10
ORD00002634,PROD000253,2,253.06,506.12,0
ORD00002635,PROD000093,8,77.32,618.56,10
ORD00002635,PROD000164,6,95.02,570.12,15
ORD00002635,PROD000155,8,257.7,2061.6,5
ORD00002635,PROD000039,5,39.05,195.25,5
ORD00002636,PROD000400,4,110.23,440.92,10
ORD00002637,PROD000473,3,26.31,78.93,5
ORD00002637,PROD000412,5,22.37,111.85,15
ORD00002637,PROD000006,6,424.07,2544.42,20
ORD00002638,PROD000108,2,316.46,632.92,20
ORD00002638,PROD000356,8,106.35,850.8,5
ORD00002639,PROD000381,5,464.32,2321.6,15
ORD00002640,PROD000035,5,441.02,2205.1,15
ORD00002640,PROD000179,2,243.27,486.54,0
ORD00002640,PROD000039,6,39.05,234.3,20
ORD00002640,PROD000441,2,314.96,629.92,20
ORD00002641,PROD000333,10,434.67,4346.7,5
ORD00002641,PROD000116,8,73.11,584.88,10
ORD00002641,PROD000131,7,268.0,1876.0,20
ORD00002642,PROD000262,8,469.1,3752.8,20
ORD00002642,PROD000393,4,276.21,1104.84,20
ORD00002642,PROD000156,9,130.87,1177.83,15
ORD00002642,PROD000094,2,89.39,178.78,15
ORD00002643,PROD000415,6,329.15,1974.9,15
ORD00002643,PROD000381,8,464.32,3714.56,15
ORD00002643,PROD000235,9,89.53,805.77,10
ORD00002643,PROD000361,1,37.69,37.69,20
ORD00002643,PROD000415,10,329.15,3291.5,10
ORD00002644,PROD000041,9,274.65,2471.85,20
ORD00002644,PROD000084,10,433.78,4337.8,0
ORD00002644,PROD000404,6,119.25,715.5,10
ORD00002644,PROD000064,5,79.45,397.25,10
ORD00002645,PROD000460,9,329.04,2961.36,5
ORD00002646,PROD000465,2,420.67,841.34,5
ORD00002646,PROD000151,6,413.35,2480.1,5
ORD00002646,PROD000001,3,80.2,240.6,10
ORD00002646,PROD000126,5,385.5,1927.5,0
ORD00002647,PROD000396,10,47.64,476.4,20
ORD00002647,PROD000195,4,333.5,1334.0,0
ORD00002648,PROD000294,5,288.29,1441.45,20
ORD00002649,PROD000010,5,293.47,1467.35,0
ORD00002649,PROD000269,3,73.7,221.1,5
ORD00002649,PROD000001,2,80.2,160.4,20
ORD00002649,PROD000092,4,132.71,530.84,0
ORD00002649,PROD000132,6,14.98,89.88,20
ORD00002650,PROD000010,1,293.47,293.47,5
ORD00002650,PROD000269,4,73.7,294.8,5
ORD00002650,PROD000156,5,130.87,654.35,10
ORD00002650,PROD000355,5,155.52,777.6,0
ORD00002650,PROD000011,9,159.8,1438.2,5
ORD00002651,PROD000160,1,488.6,488.6,20
ORD00002651,PROD000319,5,315.55,1577.75,10
ORD00002651,PROD000150,3,279.36,838.08,20
ORD00002651,PROD000477,5,344.32,1721.6,0
ORD00002651,PROD000070,1,407.21,407.21,15
ORD00002652,PROD000106,10,301.01,3010.1,0
ORD00002653,PROD000010,8,293.47,2347.76,10
ORD00002654,PROD000123,6,461.74,2770.44,5
ORD00002654,PROD000388,2,138.73,277.46,0
ORD00002654,PROD000057,2,326.85,653.7,15
ORD00002655,PROD000474,8,30.45,243.6,10
ORD00002655,PROD000232,4,287.97,1151.88,10
ORD00002656,PROD000494,8,223.66,1789.28,15
ORD00002657,PROD000271,6,340.14,2040.84,0
ORD00002657,PROD000139,9,217.95,1961.55,15
ORD00002657,PROD000305,5,104.49,522.45,10
ORD00002657,PROD000448,8,241.83,1934.64,15
ORD00002657,PROD000150,1,279.36,279.36,20
ORD00002658,PROD000268,7,17.84,124.88,20
ORD00002658,PROD000278,9,24.28,218.52,0
ORD00002659,PROD000053,7,45.25,316.75,5
ORD00002659,PROD000444,8,259.16,2073.28,20
ORD00002659,PROD000419,6,97.34,584.04,15
ORD00002659,PROD000464,8,481.76,3854.08,5
ORD00002659,PROD000131,4,268.0,1072.0,10
ORD00002660,PROD000198,1,116.47,116.47,15
ORD00002660,PROD000332,8,415.3,3322.4,20
ORD00002660,PROD000030,9,482.44,4341.96,20
ORD00002660,PROD000143,2,116.53,233.06,0
ORD00002660,PROD000233,1,172.11,172.11,20
ORD00002661,PROD000181,2,198.16,396.32,0
ORD00002662,PROD000084,5,433.78,2168.9,10
ORD00002662,PROD000320,5,280.14,1400.7,0
ORD00002662,PROD000006,5,424.07,2120.35,20
ORD00002662,PROD000277,7,121.28,848.96,10
ORD00002662,PROD000080,6,494.26,2965.56,20
ORD00002663,PROD000483,1,67.66,67.66,20
ORD00002664,PROD000409,10,56.74,567.4,10
ORD00002664,PROD000343,5,263.8,1319.0,20
ORD00002664,PROD000033,3,77.08,231.24,10
ORD00002664,PROD000344,1,92.24,92.24,0
ORD00002665,PROD000158,6,418.37,2510.22,20
ORD00002666,PROD000177,9,354.49,3190.41,10
ORD00002666,PROD000444,9,259.16,2332.44,10
ORD00002666,PROD000168,4,390.32,1561.28,5
ORD00002667,PROD000433,4,133.0,532.0,5
ORD00002667,PROD000307,1,59.66,59.66,20
ORD00002667,PROD000196,7,71.66,501.62,5
ORD00002667,PROD000272,6,314.09,1884.54,0
ORD00002668,PROD000333,10,434.67,4346.7,0
ORD00002668,PROD000062,3,24.43,73.29,10
ORD00002668,PROD000006,1,424.07,424.07,20
ORD00002669,PROD000472,9,156.81,1411.29,15
ORD00002670,PROD000356,9,106.35,957.15,0
ORD00002670,PROD000026,5,333.85,1669.25,5
ORD00002671,PROD000245,9,243.91,2195.19,5
ORD00002671,PROD000094,3,89.39,268.17,15
ORD00002671,PROD000089,1,417.36,417.36,10
ORD00002672,PROD000101,4,213.83,855.32,10
ORD00002672,PROD000291,5,421.47,2107.35,15
ORD00002672,PROD000414,7,108.68,760.76,5
ORD00002673,PROD000219,2,457.7,915.4,15
ORD00002673,PROD000247,5,313.66,1568.3,20
ORD00002673,PROD000455,3,142.41,427.23,0
ORD00002673,PROD000167,1,298.67,298.67,15
ORD00002674,PROD000021,7,196.18,1373.26,15
ORD00002674,PROD000183,1,266.05,266.05,10
ORD00002675,PROD000170,2,293.77,587.54,15
ORD00002675,PROD000354,3,202.47,607.41,5
ORD00002675,PROD000182,1,213.5,213.5,15
ORD00002675,PROD000359,5,459.85,2299.25,5
ORD00002676,PROD000085,10,476.85,4768.5,10
ORD00002676,PROD000413,10,92.12,921.2,10
ORD00002677,PROD000374,2,332.0,664.0,10
ORD00002678,PROD000282,6,348.49,2090.94,15
ORD00002678,PROD000488,6,216.95,1301.7,20
ORD00002678,PROD000329,3,120.66,361.98,15
ORD00002678,PROD000317,10,138.7,1387.0,0
ORD00002679,PROD000161,6,441.98,2651.88,10
ORD00002679,PROD000500,1,378.17,378.17,15
ORD00002680,PROD000428,8,332.49,2659.92,15
ORD00002681,PROD000045,1,51.28,51.28,0
ORD00002681,PROD000457,10,24.26,242.6,5
ORD00002682,PROD000127,9,322.02,2898.18,20
ORD00002682,PROD000051,7,440.77,3085.39,15
ORD00002682,PROD000025,1,36.66,36.66,0
ORD00002682,PROD000282,3,348.49,1045.47,0
ORD00002682,PROD000073,6,177.72,1066.32,0
ORD00002683,PROD000007,6,464.85,2789.1,20
ORD00002683,PROD000272,3,314.09,942.27,20
ORD00002683,PROD000082,2,164.95,329.9,10
ORD00002683,PROD000020,6,319.61,1917.66,15
ORD00002683,PROD000045,10,51.28,512.8,15
ORD00002684,PROD000390,1,48.1,48.1,20
ORD00002685,PROD000418,5,483.5,2417.5,20
ORD00002685,PROD000258,1,27.0,27.0,20
ORD00002686,PROD000121,9,105.16,946.44,15
ORD00002687,PROD000029,5,196.26,981.3,5
ORD00002687,PROD000194,9,319.42,2874.78,15
ORD00002687,PROD000156,10,130.87,1308.7,0
ORD00002687,PROD000488,8,216.95,1735.6,0
ORD00002687,PROD000220,1,469.74,469.74,20
ORD00002688,PROD000169,5,181.74,908.7,10
ORD00002688,PROD000250,10,10.67,106.7,20
ORD00002688,PROD000449,4,87.31,349.24,0
ORD00002689,PROD000400,10,110.23,1102.3,15
ORD00002689,PROD000386,10,344.99,3449.9,10
ORD00002689,PROD000312,1,458.03,458.03,0
ORD00002690,PROD000210,3,418.91,1256.73,20
ORD00002690,PROD000205,8,163.1,1304.8,20
ORD00002691,PROD000012,7,191.39,1339.73,20
ORD00002691,PROD000139,1,217.95,217.95,10
ORD00002691,PROD000069,1,356.87,356.87,5
ORD00002692,PROD000217,3,146.41,439.23,0
ORD00002692,PROD000241,9,203.91,1835.19,0
ORD00002692,PROD000050,7,329.93,2309.51,20
ORD00002693,PROD000066,2,482.17,964.34,15
ORD00002694,PROD000070,2,407.21,814.42,20
ORD00002694,PROD000065,8,42.12,336.96,5
ORD00002694,PROD000487,9,466.91,4202.19,10
ORD00002695,PROD000342,4,381.06,1524.24,20
ORD00002696,PROD000068,1,367.8,367.8,10
ORD00002696,PROD000372,7,141.56,990.92,10
ORD00002696,PROD000035,3,441.02,1323.06,15
ORD00002696,PROD000006,7,424.07,2968.49,0
ORD00002697,PROD000257,5,86.85,434.25,20
ORD00002697,PROD000254,7,273.02,1911.14,0
ORD00002697,PROD000240,4,148.06,592.24,5
ORD00002698,PROD000194,8,319.42,2555.36,15
ORD00002699,PROD000277,3,121.28,363.84,10
ORD00002700,PROD000381,1,464.32,464.32,10
ORD00002701,PROD000054,9,325.19,2926.71,0
ORD00002702,PROD000484,2,50.26,100.52,0
ORD00002702,PROD000400,2,110.23,220.46,15
ORD00002702,PROD000116,9,73.11,657.99,20
ORD00002702,PROD000109,10,213.68,2136.8,15
ORD00002703,PROD000191,6,322.24,1933.44,10
ORD00002703,PROD000229,10,168.9,1689.0,15
ORD00002703,PROD000414,7,108.68,760.76,20
ORD00002703,PROD000395,9,201.29,1811.61,10
ORD00002704,PROD000205,8,163.1,1304.8,10
ORD00002704,PROD000006,6,424.07,2544.42,20
ORD00002705,PROD000334,1,110.13,110.13,10
ORD00002705,PROD000417,2,416.88,833.76,5
ORD00002705,PROD000181,8,198.16,1585.28,5
ORD00002705,PROD000447,6,465.46,2792.76,0
ORD00002706,PROD000186,2,320.36,640.72,5
ORD00002706,PROD000012,1,191.39,191.39,15
ORD00002707,PROD000334,10,110.13,1101.3,10
ORD00002707,PROD000253,3,253.06,759.18,15
ORD00002707,PROD000345,4,452.4,1809.6,20
ORD00002707,PROD000274,6,345.06,2070.36,15
ORD00002707,PROD000001,4,80.2,320.8,5
ORD00002708,PROD000306,1,215.86,215.86,10
ORD00002708,PROD000099,3,364.15,1092.45,20
ORD00002709,PROD000495,10,446.01,4460.1,15
ORD00002709,PROD000450,4,415.02,1660.08,20
ORD00002710,PROD000017,10,333.4,3334.0,10
ORD00002711,PROD000235,9,89.53,805.77,10
ORD00002711,PROD000458,6,72.26,433.56,0
ORD00002711,PROD000084,6,433.78,2602.68,20
ORD00002711,PROD000135,1,170.52,170.52,5
ORD00002712,PROD000116,10,73.11,731.1,10
ORD00002712,PROD000077,4,499.14,1996.56,20
ORD00002712,PROD000049,10,331.49,3314.9,20
ORD00002712,PROD000121,2,105.16,210.32,20
ORD00002712,PROD000319,9,315.55,2839.95,15
ORD00002713,PROD000030,6,482.44,2894.64,0
ORD00002714,PROD000241,4,203.91,815.64,15
ORD00002714,PROD000463,4,118.46,473.84,5
ORD00002714,PROD000233,3,172.11,516.33,5
ORD00002715,PROD000202,10,77.81,778.1,15
ORD00002716,PROD000031,5,22.3,111.5,10
ORD00002716,PROD000185,10,197.34,1973.4,15
ORD00002717,PROD000181,4,198.16,792.64,20
ORD00002718,PROD000414,10,108.68,1086.8,5
ORD00002718,PROD000096,1,173.53,173.53,0
ORD00002719,PROD000341,9,414.77,3732.93,5
ORD00002719,PROD000352,10,207.96,2079.6,10
ORD00002719,PROD000088,3,373.44,1120.32,5
ORD00002720,PROD000108,2,316.46,632.92,0
ORD00002721,PROD000147,1,439.01,439.01,15
ORD00002721,PROD000498,2,467.69,935.38,10
ORD00002722,PROD000218,5,399.43,1997.15,5
ORD00002722,PROD000335,10,257.29,2572.9,10
ORD00002722,PROD000437,10,491.2,4912.0,20
ORD00002722,PROD000475,7,120.19,841.33,20
ORD00002723,PROD000119,2,152.54,305.08,10
ORD00002723,PROD000081,7,499.09,3493.63,10
ORD00002723,PROD000270,1,383.43,383.43,20
ORD00002723,PROD000208,9,324.89,2924.01,10
ORD00002723,PROD000344,6,92.24,553.44,10
ORD00002724,PROD000177,4,354.49,1417.96,20
ORD00002724,PROD000165,7,404.78,2833.46,10
ORD00002724,PROD000231,7,480.84,3365.88,20
ORD00002724,PROD000283,10,352.9,3529.0,0
ORD00002725,PROD000458,1,72.26,72.26,20
ORD00002725,PROD000463,9,118.46,1066.14,20
ORD00002725,PROD000240,7,148.06,1036.42,20
ORD00002726,PROD000384,2,274.61,549.22,20
ORD00002726,PROD000395,8,201.29,1610.32,15
ORD00002726,PROD000249,4,480.03,1920.12,10
ORD00002726,PROD000131,5,268.0,1340.0,20
ORD00002727,PROD000041,4,274.65,1098.6,10
ORD00002727,PROD000448,2,241.83,483.66,20
ORD00002727,PROD000075,7,168.76,1181.32,0
ORD00002728,PROD000186,10,320.36,3203.6,10
ORD00002729,PROD000358,4,370.86,1483.44,15
ORD00002729,PROD000143,2,116.53,233.06,5
ORD00002729,PROD000279,7,281.13,1967.91,10
ORD00002729,PROD000090,1,42.34,42.34,0
ORD00002729,PROD000381,4,464.32,1857.28,0
ORD00002730,PROD000232,6,287.97,1727.82,20
ORD00002730,PROD000064,7,79.45,556.15,5
ORD00002730,PROD000437,8,491.2,3929.6,10
ORD00002730,PROD000199,4,466.1,1864.4,0
ORD00002731,PROD000317,5,138.7,693.5,10
ORD00002731,PROD000446,6,163.93,983.58,5
ORD00002731,PROD000427,7,242.05,1694.35,5
ORD00002731,PROD000311,4,211.34,845.36,0
ORD00002732,PROD000445,6,321.0,1926.0,15
ORD00002732,PROD000447,7,465.46,3258.22,0
ORD00002733,PROD000038,1,445.02,445.02,0
ORD00002733,PROD000212,8,297.02,2376.16,10
ORD00002733,PROD000323,3,253.5,760.5,20
ORD00002733,PROD000317,5,138.7,693.5,20
ORD00002733,PROD000434,10,351.28,3512.8,5
ORD00002734,PROD000202,10,77.81,778.1,0
ORD00002734,PROD000473,1,26.31,26.31,10
ORD00002734,PROD000311,6,211.34,1268.04,0
ORD00002734,PROD000245,8,243.91,1951.28,20
ORD00002734,PROD000213,8,397.49,3179.92,0
ORD00002735,PROD000243,1,135.38,135.38,15
ORD00002735,PROD000306,9,215.86,1942.74,10
ORD00002735,PROD000423,6,486.23,2917.38,5
ORD00002736,PROD000315,9,331.8,2986.2,20
ORD00002736,PROD000064,6,79.45,476.7,5
ORD00002737,PROD000054,10,325.19,3251.9,10
ORD00002737,PROD000082,1,164.95,164.95,10
ORD00002737,PROD000114,6,253.06,1518.36,5
ORD00002737,PROD000132,5,14.98,74.9,15
ORD00002738,PROD000279,5,281.13,1405.65,5
ORD00002738,PROD000361,9,37.69,339.21,10
ORD00002738,PROD000168,9,390.32,3512.88,0
ORD00002738,PROD000120,1,361.5,361.5,20
ORD00002738,PROD000263,9,434.09,3906.81,5
